,,0
month,click_bool,0.0004016583570088238
click_bool,month,0.0004016583570088238
srch_id,comp5_inv,0.0003494067128400316
comp5_inv,srch_id,0.0003494067128400316
comp1_rate,comp6_inv,0.0003452590563944901
comp6_inv,comp1_rate,0.0003452590563944901
srch_id,visitor_hist_adr_usd,0.00031638673721198275
visitor_hist_adr_usd,srch_id,0.00031638673721198275
comp5_rate_percent_diff,price_usd,0.0003121749447289711
price_usd,comp5_rate_percent_diff,0.0003121749447289711
comp8_inv,visitor_hist_starrating,0.0003067200370737907
visitor_hist_starrating,comp8_inv,0.0003067200370737907
position,comp5_inv,0.00029269304603258536
comp5_inv,position,0.00029269304603258536
visitor_hist_starrating,comp6_rate,0.0002873365235364149
comp6_rate,visitor_hist_starrating,0.0002873365235364149
srch_room_count,comp8_rate,0.0002775789213990299
comp8_rate,srch_room_count,0.0002775789213990299
price_usd,comp3_rate_percent_diff,0.0002606147794246829
comp3_rate_percent_diff,price_usd,0.0002606147794246829
click_bool,prop_id,0.0002464420039684504
prop_id,click_bool,0.0002464420039684504
price_usd,prop_id,0.0002415060929474131
prop_id,price_usd,0.0002415060929474131
comp2_rate_percent_diff,srch_adults_count,0.000227500312891131
srch_adults_count,comp2_rate_percent_diff,0.000227500312891131
prop_id,srch_booking_window,0.00022159694905951184
srch_booking_window,prop_id,0.00022159694905951184
srch_destination_id,visitor_location_country_id,0.00021922157017995348
visitor_location_country_id,srch_destination_id,0.00021922157017995348
srch_adults_count,prop_id,0.00021340043866156008
prop_id,srch_adults_count,0.00021340043866156008
click_bool,srch_id,0.00019379870127316212
srch_id,click_bool,0.00019379870127316212
prop_country_id,prop_id,0.0001616254308055259
prop_id,prop_country_id,0.0001616254308055259
comp4_rate_percent_diff,srch_adults_count,0.00015700931872567012
srch_adults_count,comp4_rate_percent_diff,0.00015700931872567012
comp8_rate_percent_diff,site_id,0.0001515840954384981
site_id,comp8_rate_percent_diff,0.0001515840954384981
srch_children_count,srch_id,0.00013823849015964684
srch_id,srch_children_count,0.00013823849015964684
comp6_rate,month,0.00013340947098146232
month,comp6_rate,0.00013340947098146232
prop_id,srch_saturday_night_bool,0.00012548525831309183
srch_saturday_night_bool,prop_id,0.00012548525831309183
comp5_rate_percent_diff,srch_children_count,0.00011902602177334225
srch_children_count,comp5_rate_percent_diff,0.00011902602177334225
comp1_inv,comp8_rate_percent_diff,0.00011864020785835222
comp8_rate_percent_diff,comp1_inv,0.00011864020785835222
position,comp5_rate_percent_diff,9.411475661072267e-05
comp5_rate_percent_diff,position,9.411475661072267e-05
comp3_rate,srch_id,7.99838101621002e-05
srch_id,comp3_rate,7.99838101621002e-05
comp8_rate,srch_id,7.29762437293707e-05
srch_id,comp8_rate,7.29762437293707e-05
booking_bool,price_usd,6.676156824766461e-05
price_usd,booking_bool,6.676156824766461e-05
comp6_rate_percent_diff,position,-1.21865563124242e-05
position,comp6_rate_percent_diff,-1.21865563124242e-05
price_usd,comp5_rate,-1.5327172634569784e-05
comp5_rate,price_usd,-1.5327172634569784e-05
random_bool,gross_bookings_usd,-5.285401961047601e-05
gross_bookings_usd,random_bool,-5.285401961047601e-05
comp1_rate_percent_diff,comp5_inv,-5.348806956857595e-05
comp5_inv,comp1_rate_percent_diff,-5.348806956857595e-05
month,price_usd,-7.633437146814253e-05
price_usd,month,-7.633437146814253e-05
comp2_rate_percent_diff,price_usd,-8.125009059358976e-05
price_usd,comp2_rate_percent_diff,-8.125009059358976e-05
prop_review_score,prop_id,-0.00010277888238265286
prop_id,prop_review_score,-0.00010277888238265286
month,comp7_rate_percent_diff,-0.0001419423139350239
comp7_rate_percent_diff,month,-0.0001419423139350239
prop_location_score2,price_usd,-0.00014385354008269056
price_usd,prop_location_score2,-0.00014385354008269056
prop_id,srch_room_count,-0.0001443526473521395
srch_room_count,prop_id,-0.0001443526473521395
comp2_inv,comp3_rate,-0.0001447716851231816
comp3_rate,comp2_inv,-0.0001447716851231816
srch_query_affinity_score,srch_id,-0.00015474321743707666
srch_id,srch_query_affinity_score,-0.00015474321743707666
srch_id,prop_id,-0.00016554862380837427
prop_id,srch_id,-0.00016554862380837427
booking_bool,comp4_rate_percent_diff,-0.0001941187284576945
comp4_rate_percent_diff,booking_bool,-0.0001941187284576945
srch_length_of_stay,comp4_rate,-0.00021585340522156446
comp4_rate,srch_length_of_stay,-0.00021585340522156446
comp4_rate_percent_diff,price_usd,-0.00021610794365097005
price_usd,comp4_rate_percent_diff,-0.00021610794365097005
comp5_rate_percent_diff,prop_location_score2,-0.0002347307365907957
prop_location_score2,comp5_rate_percent_diff,-0.0002347307365907957
comp4_rate_percent_diff,comp5_rate_percent_diff,-0.00025555273034043985
comp5_rate_percent_diff,comp4_rate_percent_diff,-0.00025555273034043985
click_bool,comp2_inv,-0.00027915325579307024
comp2_inv,click_bool,-0.00027915325579307024
price_usd,comp5_inv,-0.00029202496957546613
comp5_inv,price_usd,-0.00029202496957546613
comp6_rate,srch_id,-0.00030331938461215877
srch_id,comp6_rate,-0.00030331938461215877
comp2_rate,price_usd,-0.0003109516736701088
price_usd,comp2_rate,-0.0003109516736701088
year,booking_bool,-0.0003158581980649254
booking_bool,year,-0.0003158581980649254
prop_id,position,-0.00032042944684504025
position,prop_id,-0.00032042944684504025
comp4_rate,comp3_rate_percent_diff,-0.00033497752032260036
comp3_rate_percent_diff,comp4_rate,-0.00033497752032260036
comp2_rate,prop_location_score2,-0.00035911124800140995
prop_location_score2,comp2_rate,-0.00035911124800140995
comp4_rate,comp1_inv,-0.0003784178235334532
comp1_inv,comp4_rate,-0.0003784178235334532
comp4_rate_percent_diff,comp4_inv,-0.0003912494488489237
comp4_inv,comp4_rate_percent_diff,-0.0003912494488489237
comp8_inv,booking_bool,-0.00042227671273303125
booking_bool,comp8_inv,-0.00042227671273303125
click_bool,comp8_inv,-0.00045999690795369395
comp8_inv,click_bool,-0.00045999690795369395
comp4_rate_percent_diff,comp3_rate_percent_diff,-0.0005072841403146219
comp3_rate_percent_diff,comp4_rate_percent_diff,-0.0005072841403146219
booking_bool,prop_id,-0.0005081730245250384
prop_id,booking_bool,-0.0005081730245250384
comp8_inv,comp8_rate_percent_diff,-0.0005089466881848039
comp8_rate_percent_diff,comp8_inv,-0.0005089466881848039
srch_id,comp2_inv,-0.0005442845715090529
comp2_inv,srch_id,-0.0005442845715090529
comp1_rate,comp7_inv,-0.0005645301619650534
comp7_inv,comp1_rate,-0.0005645301619650534
comp8_rate_percent_diff,comp2_rate,-0.0005668132209300506
comp2_rate,comp8_rate_percent_diff,-0.0005668132209300506
comp2_rate_percent_diff,comp4_rate_percent_diff,-0.0005858702807411265
comp4_rate_percent_diff,comp2_rate_percent_diff,-0.0005858702807411265
comp8_inv,srch_adults_count,-0.0006175353529747168
srch_adults_count,comp8_inv,-0.0006175353529747168
comp5_rate_percent_diff,site_id,-0.0006185575889435143
site_id,comp5_rate_percent_diff,-0.0006185575889435143
price_usd,prop_log_historical_price,-0.0006204949935086452
prop_log_historical_price,price_usd,-0.0006204949935086452
comp6_rate_percent_diff,srch_saturday_night_bool,-0.0006383151676646762
srch_saturday_night_bool,comp6_rate_percent_diff,-0.0006383151676646762
year,prop_id,-0.0006492387390560026
prop_id,year,-0.0006492387390560026
comp4_rate_percent_diff,comp7_rate,-0.000659611999748209
comp7_rate,comp4_rate_percent_diff,-0.000659611999748209
random_bool,comp4_rate_percent_diff,-0.0006664287363646094
comp4_rate_percent_diff,random_bool,-0.0006664287363646094
comp3_inv,srch_id,-0.0006714243890132974
srch_id,comp3_inv,-0.0006714243890132974
srch_destination_id,comp3_rate,-0.0006739585308506908
comp3_rate,srch_destination_id,-0.0006739585308506908
comp3_rate_percent_diff,site_id,-0.0006782889554707695
site_id,comp3_rate_percent_diff,-0.0006782889554707695
comp3_rate_percent_diff,comp2_inv,-0.0006805214551083863
comp2_inv,comp3_rate_percent_diff,-0.0006805214551083863
random_bool,srch_id,-0.0006968532635476463
srch_id,random_bool,-0.0006968532635476463
srch_id,price_usd,-0.0006987898194154892
price_usd,srch_id,-0.0006987898194154892
srch_children_count,comp6_inv,-0.0007016319602445333
comp6_inv,srch_children_count,-0.0007016319602445333
price_usd,srch_room_count,-0.000703263868658613
srch_room_count,price_usd,-0.000703263868658613
comp5_inv,prop_id,-0.0007037578709928364
prop_id,comp5_inv,-0.0007037578709928364
price_usd,comp3_inv,-0.0007160633644464035
comp3_inv,price_usd,-0.0007160633644464035
comp5_rate_percent_diff,prop_log_historical_price,-0.0007878594372990183
prop_log_historical_price,comp5_rate_percent_diff,-0.0007878594372990183
prop_log_historical_price,booking_bool,-0.0008065346372862311
booking_bool,prop_log_historical_price,-0.0008065346372862311
prop_review_score,visitor_hist_starrating,-0.0008151608533386961
visitor_hist_starrating,prop_review_score,-0.0008151608533386961
prop_id,srch_children_count,-0.0008341412289613728
srch_children_count,prop_id,-0.0008341412289613728
comp3_inv,comp3_rate_percent_diff,-0.0008347534382347616
comp3_rate_percent_diff,comp3_inv,-0.0008347534382347616
price_usd,comp2_inv,-0.000836068067764185
comp2_inv,price_usd,-0.000836068067764185
comp7_rate_percent_diff,prop_log_historical_price,-0.000836307710289819
prop_log_historical_price,comp7_rate_percent_diff,-0.000836307710289819
prop_brand_bool,comp5_rate_percent_diff,-0.0008587095121393919
comp5_rate_percent_diff,prop_brand_bool,-0.0008587095121393919
prop_brand_bool,comp3_rate_percent_diff,-0.0008657056874175548
comp3_rate_percent_diff,prop_brand_bool,-0.0008657056874175548
visitor_location_country_id,comp1_inv,-0.000876191490079545
comp1_inv,visitor_location_country_id,-0.000876191490079545
comp5_rate,srch_length_of_stay,-0.0009092736830774894
srch_length_of_stay,comp5_rate,-0.0009092736830774894
comp4_inv,click_bool,-0.0009331858891641623
click_bool,comp4_inv,-0.0009331858891641623
srch_destination_id,srch_adults_count,-0.0009517503308858104
srch_adults_count,srch_destination_id,-0.0009517503308858104
comp6_rate,year,-0.0009533080242403929
year,comp6_rate,-0.0009533080242403929
price_usd,site_id,-0.000956939978244496
site_id,price_usd,-0.000956939978244496
comp8_rate,srch_children_count,-0.0009691152816664157
srch_children_count,comp8_rate,-0.0009691152816664157
price_usd,comp7_rate_percent_diff,-0.000989345291244094
comp7_rate_percent_diff,price_usd,-0.000989345291244094
price_usd,prop_brand_bool,-0.0009932695345213625
prop_brand_bool,price_usd,-0.0009932695345213625
comp2_inv,booking_bool,-0.0010192053848321885
booking_bool,comp2_inv,-0.0010192053848321885
comp5_rate,comp1_inv,-0.0010232123123447166
comp1_inv,comp5_rate,-0.0010232123123447166
comp3_rate,price_usd,-0.0010610544225369732
price_usd,comp3_rate,-0.0010610544225369732
srch_id,comp8_inv,-0.0010700125542112222
comp8_inv,srch_id,-0.0010700125542112222
prop_id,prop_location_score2,-0.001139549944795324
prop_location_score2,prop_id,-0.001139549944795324
gross_bookings_usd,comp8_rate_percent_diff,-0.0011427751209184779
comp8_rate_percent_diff,gross_bookings_usd,-0.0011427751209184779
comp2_rate_percent_diff,prop_id,-0.0011766708926704138
prop_id,comp2_rate_percent_diff,-0.0011766708926704138
srch_room_count,comp3_rate,-0.0011834910764993165
comp3_rate,srch_room_count,-0.0011834910764993165
comp7_rate,visitor_hist_starrating,-0.0011975113592229292
visitor_hist_starrating,comp7_rate,-0.0011975113592229292
site_id,comp7_rate,-0.0012166313641639218
comp7_rate,site_id,-0.0012166313641639218
comp3_rate_percent_diff,comp1_rate_percent_diff,-0.0012348873184821535
comp1_rate_percent_diff,comp3_rate_percent_diff,-0.0012348873184821535
srch_id,srch_length_of_stay,-0.0012563814382873595
srch_length_of_stay,srch_id,-0.0012563814382873595
comp4_inv,srch_id,-0.0012737513305573571
srch_id,comp4_inv,-0.0012737513305573571
comp4_rate,comp2_rate_percent_diff,-0.0012819444894465596
comp2_rate_percent_diff,comp4_rate,-0.0012819444894465596
comp8_inv,comp5_rate,-0.0012941927569013441
comp5_rate,comp8_inv,-0.0012941927569013441
booking_bool,comp8_rate_percent_diff,-0.001304447306573869
comp8_rate_percent_diff,booking_bool,-0.001304447306573869
gross_bookings_usd,comp1_inv,-0.0013079378986541443
comp1_inv,gross_bookings_usd,-0.0013079378986541443
prop_brand_bool,comp8_rate_percent_diff,-0.0013170153131174132
comp8_rate_percent_diff,prop_brand_bool,-0.0013170153131174132
booking_bool,comp5_rate_percent_diff,-0.0013490376804148228
comp5_rate_percent_diff,booking_bool,-0.0013490376804148228
booking_bool,site_id,-0.001353501364461499
site_id,booking_bool,-0.001353501364461499
comp8_rate_percent_diff,comp1_rate_percent_diff,-0.0013542685038568359
comp1_rate_percent_diff,comp8_rate_percent_diff,-0.0013542685038568359
comp8_rate,srch_destination_id,-0.0013661907887242393
srch_destination_id,comp8_rate,-0.0013661907887242393
comp4_rate_percent_diff,srch_length_of_stay,-0.0014137565669676546
srch_length_of_stay,comp4_rate_percent_diff,-0.0014137565669676546
click_bool,comp5_rate_percent_diff,-0.0014279522433077688
comp5_rate_percent_diff,click_bool,-0.0014279522433077688
prop_brand_bool,comp6_rate,-0.0014316327069668418
comp6_rate,prop_brand_bool,-0.0014316327069668418
gross_bookings_usd,comp8_rate,-0.001445673648936229
comp8_rate,gross_bookings_usd,-0.001445673648936229
prop_log_historical_price,prop_id,-0.001456540554064622
prop_id,prop_log_historical_price,-0.001456540554064622
price_usd,random_bool,-0.0014610072779540782
random_bool,price_usd,-0.0014610072779540782
booking_bool,comp3_rate_percent_diff,-0.0014844152301356284
comp3_rate_percent_diff,booking_bool,-0.0014844152301356284
position,srch_id,-0.001505373917241487
srch_id,position,-0.001505373917241487
comp8_rate_percent_diff,visitor_location_country_id,-0.001532198745126755
visitor_location_country_id,comp8_rate_percent_diff,-0.001532198745126755
comp8_inv,srch_booking_window,-0.0015522187944737218
srch_booking_window,comp8_inv,-0.0015522187944737218
srch_query_affinity_score,comp7_rate,-0.0015698397898395808
comp7_rate,srch_query_affinity_score,-0.0015698397898395808
srch_id,prop_starrating,-0.001576905532302893
prop_starrating,srch_id,-0.001576905532302893
comp5_rate_percent_diff,prop_id,-0.0016287411541065216
prop_id,comp5_rate_percent_diff,-0.0016287411541065216
prop_id,comp1_inv,-0.001642987687160155
comp1_inv,prop_id,-0.001642987687160155
click_bool,comp8_rate_percent_diff,-0.00164386037033367
comp8_rate_percent_diff,click_bool,-0.00164386037033367
srch_children_count,comp3_rate_percent_diff,-0.0016491421073269229
comp3_rate_percent_diff,srch_children_count,-0.0016491421073269229
comp7_rate,srch_saturday_night_bool,-0.0016562836355545547
srch_saturday_night_bool,comp7_rate,-0.0016562836355545547
comp7_rate,prop_location_score2,-0.0016670397944208095
prop_location_score2,comp7_rate,-0.0016670397944208095
prop_location_score1,comp7_rate,-0.0016951926930609527
comp7_rate,prop_location_score1,-0.0016951926930609527
srch_children_count,comp7_rate_percent_diff,-0.0016984977409217406
comp7_rate_percent_diff,srch_children_count,-0.0016984977409217406
comp6_rate,site_id,-0.0016988039676018973
site_id,comp6_rate,-0.0016988039676018973
price_usd,comp4_rate,-0.001731493870007521
comp4_rate,price_usd,-0.001731493870007521
comp8_inv,month,-0.0017752119188597971
month,comp8_inv,-0.0017752119188597971
price_usd,visitor_location_country_id,-0.001790929817355765
visitor_location_country_id,price_usd,-0.001790929817355765
promotion_flag,comp5_rate_percent_diff,-0.0018029815599405203
comp5_rate_percent_diff,promotion_flag,-0.0018029815599405203
comp3_rate_percent_diff,click_bool,-0.001803995655165348
click_bool,comp3_rate_percent_diff,-0.001803995655165348
comp5_rate,comp4_inv,-0.0018267496050111817
comp4_inv,comp5_rate,-0.0018267496050111817
comp8_inv,comp4_rate_percent_diff,-0.00183580299562131
comp4_rate_percent_diff,comp8_inv,-0.00183580299562131
comp5_rate_percent_diff,comp1_rate_percent_diff,-0.0018516461886695231
comp1_rate_percent_diff,comp5_rate_percent_diff,-0.0018516461886695231
comp5_rate_percent_diff,comp2_rate,-0.0018752589541039724
comp2_rate,comp5_rate_percent_diff,-0.0018752589541039724
comp3_inv,year,-0.001876079425389745
year,comp3_inv,-0.001876079425389745
price_usd,position,-0.0018800766436345802
position,price_usd,-0.0018800766436345802
site_id,month,-0.0018853667527943757
month,site_id,-0.0018853667527943757
visitor_hist_starrating,comp7_rate_percent_diff,-0.0018885192837713076
comp7_rate_percent_diff,visitor_hist_starrating,-0.0018885192837713076
price_usd,srch_saturday_night_bool,-0.0018964407921603272
srch_saturday_night_bool,price_usd,-0.0018964407921603272
srch_id,month,-0.00193339516668332
month,srch_id,-0.00193339516668332
comp4_inv,booking_bool,-0.0019609479910665958
booking_bool,comp4_inv,-0.0019609479910665958
comp8_rate_percent_diff,prop_id,-0.0019847383484578826
prop_id,comp8_rate_percent_diff,-0.0019847383484578826
visitor_location_country_id,comp6_inv,-0.002010683609762854
comp6_inv,visitor_location_country_id,-0.002010683609762854
gross_bookings_usd,comp6_inv,-0.0020185085336552225
comp6_inv,gross_bookings_usd,-0.0020185085336552225
srch_children_count,comp2_rate_percent_diff,-0.002023501651862264
comp2_rate_percent_diff,srch_children_count,-0.002023501651862264
booking_bool,visitor_hist_starrating,-0.002043655115821074
visitor_hist_starrating,booking_bool,-0.002043655115821074
comp8_inv,visitor_hist_adr_usd,-0.002069026736743443
visitor_hist_adr_usd,comp8_inv,-0.002069026736743443
comp8_rate_percent_diff,comp6_rate,-0.002090775360940081
comp6_rate,comp8_rate_percent_diff,-0.002090775360940081
prop_id,comp3_rate,-0.002108317913538194
comp3_rate,prop_id,-0.002108317913538194
comp7_inv,prop_id,-0.0021521300084512843
prop_id,comp7_inv,-0.0021521300084512843
srch_destination_id,comp8_rate_percent_diff,-0.0022332811228487777
comp8_rate_percent_diff,srch_destination_id,-0.0022332811228487777
srch_children_count,comp6_rate_percent_diff,-0.0022341486482850433
comp6_rate_percent_diff,srch_children_count,-0.0022341486482850433
comp3_rate_percent_diff,prop_id,-0.002272091237382106
prop_id,comp3_rate_percent_diff,-0.002272091237382106
srch_id,comp3_rate_percent_diff,-0.002288400608673452
comp3_rate_percent_diff,srch_id,-0.002288400608673452
comp7_rate_percent_diff,srch_room_count,-0.0023093594915539273
srch_room_count,comp7_rate_percent_diff,-0.0023093594915539273
comp5_inv,prop_location_score1,-0.0023452852788888477
prop_location_score1,comp5_inv,-0.0023452852788888477
srch_room_count,comp2_inv,-0.002368884754056
comp2_inv,srch_room_count,-0.002368884754056
comp4_rate,srch_children_count,-0.0023768958673584676
srch_children_count,comp4_rate,-0.0023768958673584676
comp7_rate_percent_diff,srch_length_of_stay,-0.002380256068432229
srch_length_of_stay,comp7_rate_percent_diff,-0.002380256068432229
comp8_inv,gross_bookings_usd,-0.0024179677597218332
gross_bookings_usd,comp8_inv,-0.0024179677597218332
prop_country_id,comp8_rate_percent_diff,-0.0024265572647071032
comp8_rate_percent_diff,prop_country_id,-0.0024265572647071032
comp2_rate_percent_diff,year,-0.0024358054389251906
year,comp2_rate_percent_diff,-0.0024358054389251906
prop_location_score2,comp6_rate_percent_diff,-0.0024959585358119065
comp6_rate_percent_diff,prop_location_score2,-0.0024959585358119065
comp8_inv,srch_children_count,-0.0025420498102798066
srch_children_count,comp8_inv,-0.0025420498102798066
srch_adults_count,comp5_rate_percent_diff,-0.0025539244227142325
comp5_rate_percent_diff,srch_adults_count,-0.0025539244227142325
comp7_rate,prop_brand_bool,-0.0025852307281289256
prop_brand_bool,comp7_rate,-0.0025852307281289256
comp5_rate_percent_diff,srch_id,-0.0025915199646763163
srch_id,comp5_rate_percent_diff,-0.0025915199646763163
comp8_rate_percent_diff,comp6_inv,-0.002599967321914854
comp6_inv,comp8_rate_percent_diff,-0.002599967321914854
srch_destination_id,comp5_rate_percent_diff,-0.002601393912306496
comp5_rate_percent_diff,srch_destination_id,-0.002601393912306496
comp8_rate_percent_diff,srch_children_count,-0.0026155536007724336
srch_children_count,comp8_rate_percent_diff,-0.0026155536007724336
comp8_rate_percent_diff,srch_adults_count,-0.002644535720318578
srch_adults_count,comp8_rate_percent_diff,-0.002644535720318578
comp5_rate,srch_saturday_night_bool,-0.0026672312510425404
srch_saturday_night_bool,comp5_rate,-0.0026672312510425404
comp4_inv,comp2_rate_percent_diff,-0.002672614701175013
comp2_rate_percent_diff,comp4_inv,-0.002672614701175013
prop_review_score,comp6_rate,-0.0026813220779141776
comp6_rate,prop_review_score,-0.0026813220779141776
prop_log_historical_price,comp6_rate,-0.002690463762435558
comp6_rate,prop_log_historical_price,-0.002690463762435558
srch_saturday_night_bool,visitor_hist_starrating,-0.002707351004157728
visitor_hist_starrating,srch_saturday_night_bool,-0.002707351004157728
prop_country_id,comp5_rate_percent_diff,-0.002787983885286809
comp5_rate_percent_diff,prop_country_id,-0.002787983885286809
srch_id,comp1_inv,-0.0028205496613525147
comp1_inv,srch_id,-0.0028205496613525147
price_usd,comp7_rate,-0.002826277178621778
comp7_rate,price_usd,-0.002826277178621778
comp7_inv,srch_booking_window,-0.002836066038303559
srch_booking_window,comp7_inv,-0.002836066038303559
comp6_inv,srch_destination_id,-0.002870484791783669
srch_destination_id,comp6_inv,-0.002870484791783669
position,comp2_rate_percent_diff,-0.0028787751629523956
comp2_rate_percent_diff,position,-0.0028787751629523956
srch_id,comp7_rate,-0.002916773088182819
comp7_rate,srch_id,-0.002916773088182819
srch_id,comp2_rate_percent_diff,-0.0029392247842775954
comp2_rate_percent_diff,srch_id,-0.0029392247842775954
comp4_rate_percent_diff,comp5_inv,-0.002945023127763775
comp5_inv,comp4_rate_percent_diff,-0.002945023127763775
srch_id,srch_booking_window,-0.002946017656073194
srch_booking_window,srch_id,-0.002946017656073194
prop_review_score,srch_id,-0.002959135908593048
srch_id,prop_review_score,-0.002959135908593048
price_usd,comp4_inv,-0.002979353330286029
comp4_inv,price_usd,-0.002979353330286029
srch_destination_id,comp3_rate_percent_diff,-0.003026467559947045
comp3_rate_percent_diff,srch_destination_id,-0.003026467559947045
comp7_rate_percent_diff,srch_saturday_night_bool,-0.0030559861689534317
srch_saturday_night_bool,comp7_rate_percent_diff,-0.0030559861689534317
comp4_rate_percent_diff,promotion_flag,-0.0030581945369172457
promotion_flag,comp4_rate_percent_diff,-0.0030581945369172457
comp3_rate_percent_diff,srch_query_affinity_score,-0.0030614602827116768
srch_query_affinity_score,comp3_rate_percent_diff,-0.0030614602827116768
srch_room_count,comp7_rate,-0.0030671933399602914
comp7_rate,srch_room_count,-0.0030671933399602914
comp5_inv,click_bool,-0.003099138286595366
click_bool,comp5_inv,-0.003099138286595366
srch_query_affinity_score,comp3_inv,-0.0031056799384288542
comp3_inv,srch_query_affinity_score,-0.0031056799384288542
comp5_rate_percent_diff,visitor_location_country_id,-0.00311876946122512
visitor_location_country_id,comp5_rate_percent_diff,-0.00311876946122512
comp5_rate,comp5_inv,-0.0031235305621425432
comp5_inv,comp5_rate,-0.0031235305621425432
srch_destination_id,srch_booking_window,-0.0031574418687082477
srch_booking_window,srch_destination_id,-0.0031574418687082477
srch_saturday_night_bool,srch_children_count,-0.0032191320272900547
srch_children_count,srch_saturday_night_bool,-0.0032191320272900547
srch_adults_count,comp8_rate,-0.003230316682535365
comp8_rate,srch_adults_count,-0.003230316682535365
promotion_flag,comp8_rate_percent_diff,-0.003232399332460922
comp8_rate_percent_diff,promotion_flag,-0.003232399332460922
prop_brand_bool,year,-0.003271186492468035
year,prop_brand_bool,-0.003271186492468035
prop_location_score1,booking_bool,-0.0032732128324327765
booking_bool,prop_location_score1,-0.0032732128324327765
comp2_inv,comp8_rate,-0.0033365657571911584
comp8_rate,comp2_inv,-0.0033365657571911584
visitor_hist_adr_usd,comp3_inv,-0.0033375589678907736
comp3_inv,visitor_hist_adr_usd,-0.0033375589678907736
srch_id,prop_log_historical_price,-0.003434436969636349
prop_log_historical_price,srch_id,-0.003434436969636349
srch_query_affinity_score,comp2_inv,-0.003450168243083674
comp2_inv,srch_query_affinity_score,-0.003450168243083674
comp7_rate_percent_diff,srch_destination_id,-0.003472632030573346
srch_destination_id,comp7_rate_percent_diff,-0.003472632030573346
comp3_rate_percent_diff,srch_adults_count,-0.0035070165535886965
srch_adults_count,comp3_rate_percent_diff,-0.0035070165535886965
comp5_inv,booking_bool,-0.00352288219469346
booking_bool,comp5_inv,-0.00352288219469346
random_bool,comp8_inv,-0.00352771315408782
comp8_inv,random_bool,-0.00352771315408782
prop_location_score1,comp7_rate_percent_diff,-0.0035528197548579613
comp7_rate_percent_diff,prop_location_score1,-0.0035528197548579613
comp8_inv,orig_destination_distance,-0.0035571680397448835
orig_destination_distance,comp8_inv,-0.0035571680397448835
position,srch_saturday_night_bool,-0.003560280855493422
srch_saturday_night_bool,position,-0.003560280855493422
comp7_rate_percent_diff,year,-0.0036010759822850086
year,comp7_rate_percent_diff,-0.0036010759822850086
comp1_rate,srch_destination_id,-0.003630384653679768
srch_destination_id,comp1_rate,-0.003630384653679768
orig_destination_distance,booking_bool,-0.003687131097791308
booking_bool,orig_destination_distance,-0.003687131097791308
comp3_rate_percent_diff,srch_saturday_night_bool,-0.003689654093432783
srch_saturday_night_bool,comp3_rate_percent_diff,-0.003689654093432783
prop_id,prop_location_score1,-0.003705700622580049
prop_location_score1,prop_id,-0.003705700622580049
comp2_inv,srch_children_count,-0.0037380700169587647
srch_children_count,comp2_inv,-0.0037380700169587647
comp6_rate,srch_saturday_night_bool,-0.0038014684856554084
srch_saturday_night_bool,comp6_rate,-0.0038014684856554084
srch_length_of_stay,srch_destination_id,-0.003811501879390548
srch_destination_id,srch_length_of_stay,-0.003811501879390548
comp5_rate_percent_diff,srch_saturday_night_bool,-0.0038231718454436246
srch_saturday_night_bool,comp5_rate_percent_diff,-0.0038231718454436246
random_bool,srch_destination_id,-0.0038280698592306674
srch_destination_id,random_bool,-0.0038280698592306674
prop_brand_bool,srch_id,-0.0038283737372667498
srch_id,prop_brand_bool,-0.0038283737372667498
srch_saturday_night_bool,comp8_rate_percent_diff,-0.0038386712185100114
comp8_rate_percent_diff,srch_saturday_night_bool,-0.0038386712185100114
position,comp7_rate_percent_diff,-0.003851453060727462
comp7_rate_percent_diff,position,-0.003851453060727462
year,comp3_rate,-0.0038529976328397944
comp3_rate,year,-0.0038529976328397944
srch_destination_id,prop_log_historical_price,-0.0038670868358527456
prop_log_historical_price,srch_destination_id,-0.0038670868358527456
comp2_rate,srch_room_count,-0.003914222815315415
srch_room_count,comp2_rate,-0.003914222815315415
random_bool,srch_room_count,-0.0039147765147697555
srch_room_count,random_bool,-0.0039147765147697555
site_id,year,-0.003923435287738431
year,site_id,-0.003923435287738431
position,srch_destination_id,-0.003988258473258002
srch_destination_id,position,-0.003988258473258002
prop_brand_bool,comp5_inv,-0.004035349755925112
comp5_inv,prop_brand_bool,-0.004035349755925112
srch_booking_window,comp5_rate,-0.0040443806060947085
comp5_rate,srch_booking_window,-0.0040443806060947085
comp5_rate,visitor_hist_adr_usd,-0.0040533837706633906
visitor_hist_adr_usd,comp5_rate,-0.0040533837706633906
comp7_rate_percent_diff,prop_location_score2,-0.004065419437625615
prop_location_score2,comp7_rate_percent_diff,-0.004065419437625615
comp2_inv,year,-0.004070654204852446
year,comp2_inv,-0.004070654204852446
year,comp5_rate,-0.004078216381052647
comp5_rate,year,-0.004078216381052647
comp6_rate,visitor_hist_adr_usd,-0.0041061565811377695
visitor_hist_adr_usd,comp6_rate,-0.0041061565811377695
srch_room_count,comp8_inv,-0.004149031725095228
comp8_inv,srch_room_count,-0.004149031725095228
comp8_inv,prop_log_historical_price,-0.004162848089761389
prop_log_historical_price,comp8_inv,-0.004162848089761389
srch_length_of_stay,comp6_inv,-0.0041754306670054074
comp6_inv,srch_length_of_stay,-0.0041754306670054074
prop_location_score2,srch_saturday_night_bool,-0.00417982460273341
